comment,disabled,penalties_yellow,shoots,tech_fouls,match_num,no_show,climb_attempt,climbs,pyramid,high,middle,low,miss,auto_high,auto_middle,auto_low,auto_miss,fouls,defends,penalties_red,team,floor_pickup,match_type,alliance
Just drove in circles,False,0,False,0,13,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,3846,False,q,Red,None,None,None,None,None
bad hopper/feeder system; pretty good shooter. consistent 10 point climber,False,0,True,0,13,False,1,True,0,3,0,0,4,3,0,0,0,0,False,0,2052,False,q,Blue,None,None,None,None,None
Fell off tower,False,0,False,0,21,False,0,True,0,0,0,0,0,0,0,0,0,0,False,0,3018,False,q,Red,None,None,None,None,None
,False,0,True,0,1,False,0,True,0,6,0,0,2,0,0,0,3,0,False,0,3883,False,q,Red,None,None,None,None,None
2177 got in the way of climbing,False,0,True,0,47,False,0,True,0,0,0,0,2,2,0,0,1,0,False,0,2705,False,q,Red,None,None,None,None,None
good feeder; got clogged,False,0,True,0,48,False,0,True,0,0,0,0,0,2,0,0,0,0,False,0,4539,False,q,Blue,None,None,None,None,None
attacked by everyone; big target,False,0,True,0,49,False,1,True,0,4,0,0,0,3,0,0,0,0,False,0,3276,False,q,Red,None,None,None,None,None
slow,False,0,False,0,50,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,3846,False,q,Red,None,None,None,None,None
,False,0,True,0,49,False,0,True,0,2,0,0,1,1,0,0,0,0,False,0,4181,False,q,Red,None,None,None,None,None
difficult to load,False,0,True,0,51,False,0,False,0,0,0,2,1,0,0,0,0,0,False,0,3054,False,q,Red,None,None,None,None,None
,True,0,False,0,51,False,0,False,0,0,0,0,1,0,0,0,0,0,False,0,2845,False,q,Red,None,None,None,None,None
,False,0,True,0,52,False,0,False,0,0,0,0,1,3,0,0,0,0,False,0,2526,False,q,Red,None,None,None,None,None
,False,0,False,0,51,False,1,True,0,0,0,0,0,0,0,0,0,0,False,0,3883,False,q,Blue,None,None,None,None,None
No shooter,False,0,False,0,24,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4818,False,q,Red,None,None,None,None,None
,False,0,True,0,12,False,0,False,0,0,0,0,2,3,0,0,0,0,False,0,2538,False,q,Red,None,None,None,None,None
,False,0,False,0,11,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,2506,False,q,Red,None,None,None,None,None
,False,0,True,0,12,False,1,True,0,0,0,0,0,0,0,0,2,0,True,0,4054,False,q,Red,None,None,None,None,None
very fast and stable,False,0,True,0,14,False,1,True,0,1,0,0,2,1,0,0,3,0,False,0,4228,False,q,Red,None,None,None,None,None
sheet metal box thing on wheels; just drove around and didn't do that very well,False,0,False,0,14,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4260,False,q,Blue,None,None,None,None,None
bad connection,False,0,True,0,11,False,0,False,0,0,0,0,0,0,0,0,2,0,False,0,3828,False,q,Red,None,None,None,None,None
tech. difficulties,True,0,True,0,12,False,0,True,0,0,0,0,0,0,0,0,0,0,False,0,3755,False,q,Red,None,None,None,None,None
Tried to climb and failed. ,False,0,False,0,13,False,0,True,0,0,0,0,0,0,0,0,0,0,False,0,3754,False,q,Red,None,None,None,None,None
very little done; possible malfunction,False,0,False,0,13,False,0,False,0,0,0,0,2,0,0,0,0,0,False,0,4741,True,q,Blue,None,None,None,None,None
,False,0,True,0,13,False,0,True,0,0,0,2,1,0,0,0,0,0,False,0,3018,False,q,Red,None,None,None,None,None
,False,0,False,0,14,False,0,False,0,0,0,0,2,3,0,0,0,0,False,0,4215,False,q,Red,None,None,None,None,None
,False,0,True,0,14,False,0,True,0,0,0,0,0,0,0,0,0,0,False,0,3840,False,q,Red,None,None,None,None,None
,False,0,True,0,14,False,1,True,0,6,0,0,1,2,0,0,1,0,False,0,3276,False,q,Blue,None,None,None,None,None
,False,0,True,0,15,False,0,False,0,0,1,0,1,0,0,0,0,0,True,0,3740,False,q,Blue,None,None,None,None,None
,False,0,False,0,16,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4182,False,q,Red,None,None,None,None,None
,False,0,False,0,15,False,0,False,0,0,0,0,2,0,0,0,0,0,False,0,537,False,q,Blue,None,None,None,None,None
,False,0,True,0,15,False,0,False,0,1,0,0,3,2,0,0,1,0,False,0,1816,False,q,Red,None,None,None,None,None
good maneuverability,False,0,True,0,16,False,0,False,0,0,1,0,2,0,0,0,0,0,False,0,2264,False,q,Blue,None,None,None,None,None
dumper,False,0,True,0,16,False,1,True,0,0,0,2,1,0,0,0,0,0,True,0,3054,False,q,Red,None,None,None,None,None
good shooter; poor stability,False,0,True,0,15,False,1,True,0,3,0,0,1,2,0,0,0,0,False,0,4539,False,q,Blue,None,None,None,None,None
10 point climb; gets pushed around very easily,False,0,True,0,17,False,1,True,0,0,0,0,1,0,0,0,0,0,False,0,4011,False,q,Blue,None,None,None,None,None
,False,0,True,0,17,False,0,False,0,0,0,0,3,3,0,0,0,0,False,0,2526,False,q,Red,None,None,None,None,None
,False,0,True,0,16,False,1,True,0,1,0,0,2,2,0,0,0,0,False,0,2220,False,q,Red,None,None,None,None,None
covered in duct tape,False,0,False,0,18,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,3846,False,q,Blue,None,None,None,None,None
,True,0,False,0,15,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,4238,False,q,Red,None,None,None,None,None
,False,0,True,0,16,False,0,True,0,5,0,0,4,1,0,0,1,0,False,0,3102,False,q,Red,None,None,None,None,None
,False,0,True,0,18,False,0,False,0,0,0,0,0,3,0,0,0,0,True,0,3381,False,q,Red,None,None,None,None,None
,False,0,True,0,15,False,0,True,0,2,0,0,4,3,0,0,0,0,False,0,3883,False,q,Red,None,None,None,None,None
